epoch,truth,pred_v22_base,pred_ruleb_raw,pred_ruleb_persist,pred_ruleb_osc,pred_ruleb_combo,trigger_ruleb_raw,trigger_ruleb_persist,trigger_ruleb_osc,trigger_ruleb_combo,override_help_class_ruleb_raw,override_help_class_ruleb_persist,override_help_class_ruleb_osc,override_help_class_ruleb_combo,reason_ruleb_raw,reason_ruleb_persist,reason_ruleb_osc,reason_ruleb_combo,slow_retention,hinge_torsion,transition_score_v23,ruleb_raw_warning,ruleb_persist_2,ruleb_persist_2of3,ruleb_persist_3of3,ruleb_warn_count_3,fast_alt_3epoch,fs_disagree_count_3,phase_disagree_count_3,polarity_inv_count_3,hinge_flip_count_3,energy_flip_count_3,width_rebound_pattern_3,width_monotonic_collapse_3,oscillation_score_v24,oscillation_warning_v24,fan_width_velocity,fan_energy_total,energy_delta,trigger_reason,trigger_detail
320823,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7274176113151043,1.0,2,0,0,0,0,0,0,2,3,0,0,3,0,0,3,1,1.35730401071487,2.0503837477153866,0.2635640804837749,oscillation,"fs_disagree=2,phase_cnt=3,energy_flip=3"
320824,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1040028832721873,0.4663547382533426,1,0,0,0,0,0,0,1,2,1,0,3,0,0,3,1,6.044694098789478,1.374153938571908,-0.6762298091434786,oscillation,"phase_cnt=2,polarity_cnt=1,energy_flip=3"
320825,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6039699306893453,0.161699840108016,0,0,0,0,0,0,1,1,1,1,0,3,0,0,3,1,-73.02121589145099,2.5898596112801897,1.2157056727082818,oscillation,"fast_alt,polarity_cnt=1,energy_flip=3"
320826,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4629468759285373,0.003062826321608,1,0,0,0,0,0,0,1,1,1,0,3,1,0,3,1,70.80820664335624,2.5477017845751107,-0.04215782670507906,oscillation,"polarity_cnt=1,energy_flip=3,width_rebound"
320827,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.8859365861371771,0.1960980295204293,0,0,0,0,0,0,0,1,1,0,0,3,1,0,2,1,-90.77325282772654,2.8650363075175846,0.317334522942474,oscillation,"energy_flip=3,width_rebound"
320828,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0459825987836666,0.7854033676473018,1,0,0,0,0,0,0,1,1,0,0,3,1,0,2,1,78.88781117061444,1.2160864592497092,-1.6489498482678755,oscillation,"energy_flip=3,width_rebound"
320829,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.1556554393864644,0.0692479932740063,0,0,0,0,0,0,1,0,0,0,0,3,1,0,3,1,-98.76603709487244,4.006947415975446,2.790860956725737,oscillation,"fast_alt,energy_flip=3,width_rebound"
320830,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.0216994651946152,0.1252904978923537,1,0,0,0,0,0,1,1,1,0,0,2,1,0,3,1,52.78769205305434,5.111671669876159,1.104724253900713,oscillation,"fast_alt,energy_flip=2,width_rebound"
320831,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,2.8284301006442547,1.0,2,1,0,0,0,1,0,2,2,0,0,1,1,0,4,1,-25.15728696268343,5.3030950395059335,0.19142336962977424,ruleb_raw|oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1,width_rebound"
320832,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.8639613520972489,0.8135419957477305,2,0,0,0,0,1,0,3,3,0,0,1,1,0,4,1,44.73812500179338,4.445798951997858,-0.8572960875080753,oscillation,"fs_disagree=3,phase_cnt=3,energy_flip=1,width_rebound"
320833,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4390630284360668,0.0799158732342291,0,0,0,0,0,1,0,2,2,0,0,1,1,0,4,1,-36.56458954574191,4.119195278080952,-0.3266036739169058,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1,width_rebound"
320834,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.582330948793242,0.0177335603137423,1,0,0,0,0,0,1,1,1,1,0,1,1,0,4,1,97.5891430281772,1.8340254812246712,-2.285169796856281,oscillation,"fast_alt,polarity_cnt=1,energy_flip=1,width_rebound"
320835,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6041818324229098,0.2659205260925855,0,0,0,0,0,0,1,0,0,1,0,1,1,0,4,1,-114.36186162132071,3.818740139759029,1.9847146585343576,oscillation,"fast_alt,polarity_cnt=1,energy_flip=1,width_rebound"
320836,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.8876275763705053,0.1867338169707574,1,0,0,0,0,0,1,1,1,1,0,2,1,0,4,1,34.19513462294708,2.2161686284725874,-1.6025715112864414,oscillation,"fast_alt,polarity_cnt=1,energy_flip=2,width_rebound"
320837,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1341757583159051,0.0179410057957571,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,1,21.04206857725512,0.6062329962169315,-1.609935632255656,oscillation,"fast_alt,energy_flip=2"
320838,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.730716967229455,0.0730884333140295,1,0,0,0,0,0,1,1,1,1,0,2,0,0,3,1,142.50890621067083,5.461993928029187,4.855760931812256,oscillation,"fast_alt,polarity_cnt=1,energy_flip=2"
320839,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2999917785164143,0.5515720847056559,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,-73.81765907986846,3.621353313361397,-1.8406406146677905,oscillation,"polarity_cnt=2,energy_flip=2"
320840,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6287890879193583,0.7285788336918462,1,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,-15.638353296846615,2.4873781126352696,-1.1339752007261272,oscillation,"polarity_cnt=2,energy_flip=2"
320841,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2126376416272251,0.2152476102227509,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,-66.69420478044776,1.639708259015606,-0.8476698536196636,oscillation,"polarity_cnt=1,energy_flip=1"
320843,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4056622882089868,0.3207185969734353,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,65.49024437752087,1.339030330032983,-0.4548849982020331,oscillation,"polarity_cnt=1,energy_flip=2"
320844,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1691652288918703,0.0391055562593939,0,0,0,0,0,0,0,1,0,1,0,2,1,0,3,1,-8.248457050038269,1.1321052940656957,-0.2069250359672874,oscillation,"polarity_cnt=1,energy_flip=2,width_rebound"
320845,Bull,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5797130437167652,0.4609420239951993,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,-75.90715825752704,4.742459574852546,3.6103542807868507,oscillation,"polarity_cnt=1,energy_flip=2"
320846,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.7699353196021548,1.0,1,1,0,0,0,1,0,1,0,0,0,2,0,1,1,0,-9.238366390942248,2.2350593491810287,-2.5074002256715175,ruleb_raw,energy_flip=2
320848,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7948178237875254,0.0590032615883353,1,0,0,0,0,1,0,0,0,1,0,2,0,0,2,1,81.66118172778806,3.589365792122408,2.1046759392720564,oscillation,"polarity_cnt=1,energy_flip=2"
320849,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1574850594352028,1.0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,-56.07328438367404,0.5895353976138722,-2.999830394508536,oscillation,"polarity_cnt=1,energy_flip=2"
320850,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.8759987090543291,0.0792669941428747,1,0,0,0,0,0,0,0,1,2,0,3,1,0,3,1,51.99097487187828,1.9492841974424664,1.3597487998285942,oscillation,"polarity_cnt=2,energy_flip=3,width_rebound"
320850,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.2491010913945502,0.0531324621401897,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,1,18.747526993087376,2.6256391943661583,0.6763549969236919,oscillation,"polarity_cnt=2,energy_flip=2"
320851,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4537098413693456,0.0796321402663055,1,0,0,0,0,0,0,1,1,2,0,2,0,0,2,1,-97.3050483816478,2.1469924879220343,-0.478646706444124,oscillation,"polarity_cnt=2,energy_flip=2"
320852,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1967518975743587,0.2015644517653162,0,0,0,0,0,0,0,2,1,1,0,1,1,0,4,1,48.54295856325189,1.0716115976865694,-1.075380890235465,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=1,width_rebound"
320853,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3567071330544422,0.1318859818957385,1,0,0,0,0,0,0,3,1,1,0,2,1,0,4,1,-1.594072586362017,1.3583447564597009,0.28673315877313144,oscillation,"fs_disagree=3,polarity_cnt=1,energy_flip=2,width_rebound"
320854,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4147548545042809,0.4262899240220431,1,0,0,0,0,0,1,2,0,2,0,1,1,0,5,1,32.01161480633891,3.4824923967371437,2.124147640277443,oscillation,"fast_alt,fs_disagree=2,polarity_cnt=2,energy_flip=1,width_rebound"
320855,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.193978214972958,0.0844772303789299,1,0,0,0,0,0,1,2,1,2,0,2,1,0,5,1,-63.57772706079413,0.8657040934649558,-2.616788303272188,oscillation,"fast_alt,fs_disagree=2,polarity_cnt=2,energy_flip=2,width_rebound"
320856,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6673457138822414,0.393524434314187,1,0,0,0,0,0,1,1,1,2,0,2,1,0,4,1,80.77996135393914,4.365303296681304,3.4995992032163485,oscillation,"fast_alt,polarity_cnt=2,energy_flip=2,width_rebound"
320857,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3578444231879985,0.6519447086492085,2,0,0,0,0,0,0,1,1,2,0,3,1,0,3,1,-33.60302670861711,2.870706141637129,-1.4945971550441755,oscillation,"polarity_cnt=2,energy_flip=3,width_rebound"
320858,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2270651036396884,0.8144508557849722,2,0,0,0,0,0,0,1,1,2,0,2,0,0,2,1,-36.26765613879252,0.5951750643707783,-2.2755310772663506,oscillation,"polarity_cnt=2,energy_flip=2"
320859,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.2256231641404156,0.2197677789927427,0,0,0,0,0,0,1,2,1,1,0,2,0,1,4,1,-62.80876271161833,2.7197361104827,2.1245610461119218,oscillation,"fast_alt,fs_disagree=2,polarity_cnt=1,energy_flip=2"
320860,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.1568668552226882,0.1028587243630267,1,0,0,0,0,0,0,2,1,1,0,1,0,0,3,1,143.0610317067185,3.1479968700077734,0.42826075952507336,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=1"
320861,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3568119097217277,0.7979627087340007,2,0,0,0,0,0,0,2,1,1,0,2,1,0,4,1,-77.53017268392432,0.9007490752483136,-2.24724779475946,oscillation,"fs_disagree=2,polarity_cnt=1,energy_flip=2,width_rebound"
320862,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6269190375878679,0.6382072245692089,2,0,0,0,0,0,0,2,2,1,0,2,1,0,5,1,20.31697788198653,1.573810787378534,0.6730617121302205,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2,width_rebound"
320863,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.342224031806836,0.1555322791338456,0,0,0,0,0,0,0,2,2,0,0,2,1,0,4,1,-129.01272811366653,3.9068069637978624,2.3329961764193285,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=2,width_rebound"
320864,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.2743740152654936,0.2140040796569322,1,0,0,0,0,0,0,2,2,0,0,2,1,0,4,1,121.4775726894004,1.3708240824471432,-2.5359828813507193,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=2,width_rebound"
320865,Bear,Bear,Neutral,Bear,Neutral,Neutral,1,0,1,1,BAD_NEUTRALIZE_RIGHT_BASE,NO_EFFECT,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,ruleb_raw|slow_retention=1.1927|abs_hinge=0.1832|transition=1,,ruleb_raw|oscillation|polarity_cnt=1|energy_flip=2|osc_score=2,ruleb_raw|oscillation|warn_count_3=1|osc_score=2,1.1927106035764157,0.1832001797052062,1,1,0,0,0,1,0,1,1,1,0,2,0,0,2,1,63.725020629979554,3.5134396478424605,2.1426155653953174,ruleb_raw|oscillation,"polarity_cnt=1,energy_flip=2"
320866,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.153804595103793,0.6449720846260645,2,1,1,1,0,2,0,2,2,1,0,3,0,0,4,1,-122.70240566224676,2.7583600567868416,-0.755079591055619,ruleb_raw|persist_2of3|oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=3"
320867,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4106714439985808,0.3729901654567792,1,0,0,1,0,2,0,2,2,1,0,2,1,0,5,1,49.35338520622463,0.8375029659564461,-1.9208570908303955,persist_2of3|oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=2,width_rebound"
320868,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3281544123437925,0.4139160325517316,1,0,0,0,0,1,0,3,3,0,0,2,1,0,4,1,-35.86773263968644,2.1883791411346465,1.3508761751782004,oscillation,"fs_disagree=3,phase_cnt=3,energy_flip=2,width_rebound"
320869,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1685810969665908,0.425240848000326,0,0,0,0,0,0,0,2,2,0,0,1,0,0,3,1,-10.420790059375577,2.858614505061269,0.6702353639266225,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1"
320871,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7103844437751832,0.021590367650601,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,-17.928008445043815,1.5807647249057482,-2.5355212412159744,oscillation,"polarity_cnt=1,energy_flip=1,width_rebound"
320872,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1722527799829549,0.9030630226138712,2,0,0,0,0,0,0,1,1,1,0,1,0,0,2,1,-34.93843155649665,0.5629446311286301,-1.017820093777118,oscillation,"polarity_cnt=1,energy_flip=1"
320873,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.0614785550078522,0.4633545457281027,0,0,0,0,0,0,0,1,1,1,0,2,0,1,2,1,-0.590251692570746,0.7762349393888144,0.21329030826018425,oscillation,"polarity_cnt=1,energy_flip=2"
320879,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4060438294527557,1.0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,3,1,3.603606768854661,1.0402939337236603,0.2640589943348459,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1"
320880,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.1198062973653577,0.164027301575338,1,0,0,0,0,0,0,2,2,0,0,1,0,0,3,1,6.91293254501943,1.3806192777647084,0.3403253440410481,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1"
320881,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.8994771941725048,0.1646965701153931,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,1,-72.95864018845896,2.978462932689581,1.5978436549248727,oscillation,"fs_disagree=2,phase_cnt=2"
320882,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.4201665212931402,0.0614036511372206,1,0,0,0,0,0,0,1,1,1,0,1,1,0,3,1,80.1259836126701,1.0445119731921295,-1.9339509594974515,oscillation,"polarity_cnt=1,energy_flip=1,width_rebound"
320883,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6764086523544393,0.8833554080145206,2,0,0,0,0,0,1,1,1,1,0,2,1,0,4,1,-11.389846683465294,1.268561709279311,0.22404973608718137,oscillation,"fast_alt,polarity_cnt=1,energy_flip=2,width_rebound"
320884,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.3455227629619912,0.3957955285843298,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,-14.318313994634082,1.5282255927722872,0.2596638834929763,oscillation,"polarity_cnt=1,energy_flip=2"
320887,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5511813374614576,0.9572648706300616,2,0,0,0,0,0,0,2,2,0,0,3,1,0,4,1,-23.74479765798605,0.9382508202288592,-0.5985786912351613,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=3,width_rebound"
320888,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7349769614775141,0.0563888293969713,1,0,0,0,0,0,0,2,2,1,0,3,1,0,5,1,65.28029528654588,2.021038213357315,1.0827873931284557,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=3,width_rebound"
320888,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6244005001535697,1.0,2,0,0,0,0,0,0,2,2,1,0,3,1,0,5,1,-36.043417694061645,1.76388989201223,-0.2571483213450849,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,energy_flip=3,width_rebound"
320889,Bear,Bull,Bull,Bull,Bull,Bull,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.7897792563635448,0.1052967722251371,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,-50.19165088683076,1.291709303670359,-0.4721805883418708,oscillation,"polarity_cnt=1,energy_flip=2"
320893,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.6367491127166431,1.0,2,0,0,0,0,0,0,1,2,0,0,1,1,0,3,1,22.71559195649752,1.6882871488323872,0.6436190054100737,oscillation,"phase_cnt=2,energy_flip=1,width_rebound"
320894,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.3105236072315165,0.1033854389042517,1,0,0,0,0,0,0,2,2,0,0,1,1,0,4,1,-63.838238386277226,2.708385270174404,1.0200981213420168,oscillation,"fs_disagree=2,phase_cnt=2,energy_flip=1,width_rebound"
320895,Bull,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,2.023336925316471,0.0020234517320901,1,0,0,0,0,0,0,2,2,1,0,0,1,0,4,1,178.24461724984576,6.057237137943957,3.3488518677695533,oscillation,"fs_disagree=2,phase_cnt=2,polarity_cnt=1,width_rebound"
320897,Bear,Bear,Bear,Bear,Bear,Bear,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5161551532128215,0.5388165257522205,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,-170.71174202719703,4.687964349417598,-4.279579825937617,oscillation,"polarity_cnt=2,energy_flip=1"
320898,Bear,Bull,Neutral,Bull,Neutral,Neutral,1,0,1,1,GOOD_NEUTRALIZE_WRONG_BASE,NO_EFFECT,GOOD_NEUTRALIZE_WRONG_BASE,GOOD_NEUTRALIZE_WRONG_BASE,ruleb_raw|slow_retention=2.5222|abs_hinge=0.5685|transition=1,,ruleb_raw|oscillation|polarity_cnt=1|energy_flip=2|osc_score=2,ruleb_raw|oscillation|warn_count_3=1|osc_score=2,2.5221823110878177,0.5685215247634381,1,1,0,0,0,1,0,0,0,1,0,2,0,0,2,1,-196.99702571627856,5.523275447072592,0.8353110976549942,ruleb_raw|oscillation,"polarity_cnt=1,energy_flip=2"
320898,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,2.199907416541464,0.903252896168002,2,1,1,1,0,2,1,1,1,0,0,3,0,0,2,1,36.84856418699201,3.3633486001053825,-2.1599268469672097,ruleb_raw|persist_2of3|oscillation,"fast_alt,energy_flip=3"
320901,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.5548164188112423,0.7622034417115089,2,1,1,1,1,3,0,1,2,0,0,3,0,0,2,1,92.18946519358724,4.487959745407352,1.1246111453019694,ruleb_raw|persist_2of3|oscillation,"phase_cnt=2,energy_flip=3"
320902,Bear,Bear,Neutral,Neutral,Neutral,Neutral,1,1,1,1,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,BAD_NEUTRALIZE_RIGHT_BASE,ruleb_raw|slow_retention=1.8662|abs_hinge=0.157|transition=1,ruleb_raw|persist_2of3|warn_count_3=3,ruleb_raw|oscillation|phase_cnt=2|polarity_cnt=1|energy_flip=2|osc_score=3,ruleb_raw|persist_2of3|oscillation|warn_count_3=3|osc_score=3,1.86619078804506,0.1569945245461283,1,1,1,1,1,3,0,1,2,1,0,2,0,0,3,1,178.61114851028833,8.384646993385104,3.896687247977752,ruleb_raw|persist_2of3|oscillation,"phase_cnt=2,polarity_cnt=1,energy_flip=2"
320904,Bear,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,0.5155175562686054,0.3760764888397658,1,0,0,1,0,2,0,1,2,1,0,2,0,0,3,1,-263.53144461583,5.406444101698071,-2.978202891687033,persist_2of3|oscillation,"phase_cnt=2,polarity_cnt=1,energy_flip=2"
320905,Bull,Neutral,Neutral,Neutral,Neutral,Neutral,0,0,0,0,NO_EFFECT,NO_EFFECT,NO_EFFECT,NO_EFFECT,,,,,1.987602907132896,0.0647108357371519,0,0,0,0,0,1,0,1,1,1,0,1,0,0,2,1,-30.99552425173169,4.136896641681233,-1.2695474600168382,oscillation,"polarity_cnt=1,energy_flip=1"
